filepath,modality,channel,emotion,intensity,statement,repetition,actor,gender,label
../data/Actor_19\03-01-03-01-02-01-19.wav,3,1,3,1,2,1,19,male,happy
../data/Actor_19\03-01-03-01-02-02-19.wav,3,1,3,1,2,2,19,male,happy
../data/Actor_19\03-01-03-02-01-01-19.wav,3,1,3,2,1,1,19,male,happy
../data/Actor_19\03-01-03-02-01-02-19.wav,3,1,3,2,1,2,19,male,happy
../data/Actor_19\03-01-03-02-02-01-19.wav,3,1,3,2,2,1,19,male,happy
../data/Actor_19\03-01-03-02-02-02-19.wav,3,1,3,2,2,2,19,male,happy
../data/Actor_19\03-01-04-01-01-01-19.wav,3,1,4,1,1,1,19,male,sad
../data/Actor_19\03-01-04-01-01-02-19.wav,3,1,4,1,1,2,19,male,sad
../data/Actor_19\03-01-04-01-02-01-19.wav,3,1,4,1,2,1,19,male,sad
../data/Actor_19\03-01-04-01-02-02-19.wav,3,1,4,1,2,2,19,male,sad
../data/Actor_19\03-01-04-02-01-01-19.wav,3,1,4,2,1,1,19,male,sad
../data/Actor_19\03-01-04-02-01-02-19.wav,3,1,4,2,1,2,19,male,sad
../data/Actor_19\03-01-04-02-02-01-19.wav,3,1,4,2,2,1,19,male,sad
../data/Actor_19\03-01-04-02-02-02-19.wav,3,1,4,2,2,2,19,male,sad
../data/Actor_19\03-01-05-01-01-01-19.wav,3,1,5,1,1,1,19,male,angry
../data/Actor_19\03-01-05-01-01-02-19.wav,3,1,5,1,1,2,19,male,angry
../data/Actor_19\03-01-05-01-02-01-19.wav,3,1,5,1,2,1,19,male,angry
../data/Actor_19\03-01-05-01-02-02-19.wav,3,1,5,1,2,2,19,male,angry
../data/Actor_19\03-01-05-02-01-01-19.wav,3,1,5,2,1,1,19,male,angry
../data/Actor_19\03-01-05-02-01-02-19.wav,3,1,5,2,1,2,19,male,angry
../data/Actor_19\03-01-05-02-02-01-19.wav,3,1,5,2,2,1,19,male,angry
../data/Actor_19\03-01-05-02-02-02-19.wav,3,1,5,2,2,2,19,male,angry
../data/Actor_19\03-01-06-01-01-01-19.wav,3,1,6,1,1,1,19,male,fearful
../data/Actor_19\03-01-06-01-01-02-19.wav,3,1,6,1,1,2,19,male,fearful
../data/Actor_19\03-01-06-01-02-01-19.wav,3,1,6,1,2,1,19,male,fearful
../data/Actor_19\03-01-06-01-02-02-19.wav,3,1,6,1,2,2,19,male,fearful
../data/Actor_19\03-01-06-02-01-01-19.wav,3,1,6,2,1,1,19,male,fearful
../data/Actor_19\03-01-06-02-01-02-19.wav,3,1,6,2,1,2,19,male,fearful
../data/Actor_19\03-01-06-02-02-01-19.wav,3,1,6,2,2,1,19,male,fearful
../data/Actor_19\03-01-06-02-02-02-19.wav,3,1,6,2,2,2,19,male,fearful
../data/Actor_19\03-01-07-01-01-01-19.wav,3,1,7,1,1,1,19,male,disgust
../data/Actor_19\03-01-07-01-01-02-19.wav,3,1,7,1,1,2,19,male,disgust
../data/Actor_19\03-01-07-01-02-01-19.wav,3,1,7,1,2,1,19,male,disgust
../data/Actor_19\03-01-07-01-02-02-19.wav,3,1,7,1,2,2,19,male,disgust
../data/Actor_19\03-01-07-02-01-01-19.wav,3,1,7,2,1,1,19,male,disgust
../data/Actor_19\03-01-07-02-01-02-19.wav,3,1,7,2,1,2,19,male,disgust
../data/Actor_19\03-01-07-02-02-01-19.wav,3,1,7,2,2,1,19,male,disgust
../data/Actor_19\03-01-07-02-02-02-19.wav,3,1,7,2,2,2,19,male,disgust
../data/Actor_19\03-01-08-01-01-01-19.wav,3,1,8,1,1,1,19,male,surprised
../data/Actor_19\03-01-08-01-01-02-19.wav,3,1,8,1,1,2,19,male,surprised
../data/Actor_19\03-01-08-01-02-01-19.wav,3,1,8,1,2,1,19,male,surprised
../data/Actor_19\03-01-08-01-02-02-19.wav,3,1,8,1,2,2,19,male,surprised
../data/Actor_19\03-01-08-02-01-01-19.wav,3,1,8,2,1,1,19,male,surprised
../data/Actor_19\03-01-08-02-01-02-19.wav,3,1,8,2,1,2,19,male,surprised
../data/Actor_19\03-01-08-02-02-01-19.wav,3,1,8,2,2,1,19,male,surprised
../data/Actor_19\03-01-08-02-02-02-19.wav,3,1,8,2,2,2,19,male,surprised
../data/Actor_19\03-02-01-01-01-01-19.wav,3,2,1,1,1,1,19,male,neutral
../data/Actor_19\03-02-01-01-01-02-19.wav,3,2,1,1,1,2,19,male,neutral
../data/Actor_19\03-02-01-01-02-01-19.wav,3,2,1,1,2,1,19,male,neutral
../data/Actor_19\03-02-01-01-02-02-19.wav,3,2,1,1,2,2,19,male,neutral
../data/Actor_19\03-02-02-01-01-01-19.wav,3,2,2,1,1,1,19,male,calm
../data/Actor_19\03-02-02-01-01-02-19.wav,3,2,2,1,1,2,19,male,calm
../data/Actor_19\03-02-02-01-02-01-19.wav,3,2,2,1,2,1,19,male,calm
../data/Actor_19\03-02-02-01-02-02-19.wav,3,2,2,1,2,2,19,male,calm
../data/Actor_19\03-02-02-02-01-01-19.wav,3,2,2,2,1,1,19,male,calm
../data/Actor_19\03-02-02-02-01-02-19.wav,3,2,2,2,1,2,19,male,calm
../data/Actor_19\03-02-02-02-02-01-19.wav,3,2,2,2,2,1,19,male,calm
../data/Actor_19\03-02-02-02-02-02-19.wav,3,2,2,2,2,2,19,male,calm
../data/Actor_19\03-02-03-01-01-01-19.wav,3,2,3,1,1,1,19,male,happy
../data/Actor_19\03-02-03-01-01-02-19.wav,3,2,3,1,1,2,19,male,happy
../data/Actor_19\03-02-03-01-02-01-19.wav,3,2,3,1,2,1,19,male,happy
../data/Actor_19\03-02-03-01-02-02-19.wav,3,2,3,1,2,2,19,male,happy
../data/Actor_19\03-02-03-02-01-01-19.wav,3,2,3,2,1,1,19,male,happy
../data/Actor_19\03-02-03-02-01-02-19.wav,3,2,3,2,1,2,19,male,happy
../data/Actor_19\03-02-03-02-02-01-19.wav,3,2,3,2,2,1,19,male,happy
../data/Actor_19\03-02-03-02-02-02-19.wav,3,2,3,2,2,2,19,male,happy
../data/Actor_19\03-02-04-01-01-01-19.wav,3,2,4,1,1,1,19,male,sad
../data/Actor_19\03-02-04-01-01-02-19.wav,3,2,4,1,1,2,19,male,sad
../data/Actor_19\03-02-04-01-02-01-19.wav,3,2,4,1,2,1,19,male,sad
../data/Actor_19\03-02-04-01-02-02-19.wav,3,2,4,1,2,2,19,male,sad
../data/Actor_19\03-02-04-02-01-01-19.wav,3,2,4,2,1,1,19,male,sad
../data/Actor_19\03-02-04-02-01-02-19.wav,3,2,4,2,1,2,19,male,sad
../data/Actor_19\03-02-04-02-02-01-19.wav,3,2,4,2,2,1,19,male,sad
../data/Actor_19\03-02-04-02-02-02-19.wav,3,2,4,2,2,2,19,male,sad
../data/Actor_19\03-02-05-01-01-01-19.wav,3,2,5,1,1,1,19,male,angry
../data/Actor_19\03-02-05-01-01-02-19.wav,3,2,5,1,1,2,19,male,angry
../data/Actor_19\03-02-05-01-02-01-19.wav,3,2,5,1,2,1,19,male,angry
../data/Actor_19\03-02-05-01-02-02-19.wav,3,2,5,1,2,2,19,male,angry
../data/Actor_19\03-02-05-02-01-01-19.wav,3,2,5,2,1,1,19,male,angry
../data/Actor_19\03-02-05-02-01-02-19.wav,3,2,5,2,1,2,19,male,angry
../data/Actor_19\03-02-05-02-02-01-19.wav,3,2,5,2,2,1,19,male,angry
../data/Actor_19\03-02-05-02-02-02-19.wav,3,2,5,2,2,2,19,male,angry
../data/Actor_19\03-02-06-01-01-01-19.wav,3,2,6,1,1,1,19,male,fearful
../data/Actor_19\03-02-06-01-01-02-19.wav,3,2,6,1,1,2,19,male,fearful
../data/Actor_19\03-02-06-01-02-01-19.wav,3,2,6,1,2,1,19,male,fearful
../data/Actor_19\03-02-06-01-02-02-19.wav,3,2,6,1,2,2,19,male,fearful
../data/Actor_19\03-02-06-02-01-01-19.wav,3,2,6,2,1,1,19,male,fearful
../data/Actor_19\03-02-06-02-01-02-19.wav,3,2,6,2,1,2,19,male,fearful
../data/Actor_19\03-02-06-02-02-01-19.wav,3,2,6,2,2,1,19,male,fearful
../data/Actor_19\03-02-06-02-02-02-19.wav,3,2,6,2,2,2,19,male,fearful
../data/Actor_20\03-01-01-01-01-01-20.wav,3,1,1,1,1,1,20,female,neutral
../data/Actor_20\03-01-01-01-01-02-20.wav,3,1,1,1,1,2,20,female,neutral
../data/Actor_20\03-01-01-01-02-01-20.wav,3,1,1,1,2,1,20,female,neutral
../data/Actor_20\03-01-01-01-02-02-20.wav,3,1,1,1,2,2,20,female,neutral
../data/Actor_20\03-01-02-01-01-01-20.wav,3,1,2,1,1,1,20,female,calm
../data/Actor_20\03-01-02-01-01-02-20.wav,3,1,2,1,1,2,20,female,calm
../data/Actor_20\03-01-02-01-02-01-20.wav,3,1,2,1,2,1,20,female,calm
../data/Actor_20\03-01-02-01-02-02-20.wav,3,1,2,1,2,2,20,female,calm
../data/Actor_20\03-01-02-02-01-01-20.wav,3,1,2,2,1,1,20,female,calm
../data/Actor_20\03-01-02-02-01-02-20.wav,3,1,2,2,1,2,20,female,calm
../data/Actor_20\03-01-02-02-02-01-20.wav,3,1,2,2,2,1,20,female,calm
../data/Actor_20\03-01-02-02-02-02-20.wav,3,1,2,2,2,2,20,female,calm
../data/Actor_20\03-01-03-01-01-01-20.wav,3,1,3,1,1,1,20,female,happy
../data/Actor_20\03-01-03-01-01-02-20.wav,3,1,3,1,1,2,20,female,happy
../data/Actor_20\03-01-03-01-02-01-20.wav,3,1,3,1,2,1,20,female,happy
../data/Actor_20\03-01-03-01-02-02-20.wav,3,1,3,1,2,2,20,female,happy
../data/Actor_20\03-01-03-02-01-01-20.wav,3,1,3,2,1,1,20,female,happy
../data/Actor_20\03-01-03-02-01-02-20.wav,3,1,3,2,1,2,20,female,happy
../data/Actor_20\03-01-03-02-02-01-20.wav,3,1,3,2,2,1,20,female,happy
../data/Actor_20\03-01-03-02-02-02-20.wav,3,1,3,2,2,2,20,female,happy
../data/Actor_20\03-01-04-01-01-01-20.wav,3,1,4,1,1,1,20,female,sad
../data/Actor_20\03-01-04-01-01-02-20.wav,3,1,4,1,1,2,20,female,sad
../data/Actor_20\03-01-04-01-02-01-20.wav,3,1,4,1,2,1,20,female,sad
../data/Actor_20\03-01-04-01-02-02-20.wav,3,1,4,1,2,2,20,female,sad
../data/Actor_20\03-01-04-02-01-01-20.wav,3,1,4,2,1,1,20,female,sad
../data/Actor_20\03-01-04-02-01-02-20.wav,3,1,4,2,1,2,20,female,sad
../data/Actor_20\03-01-04-02-02-01-20.wav,3,1,4,2,2,1,20,female,sad
../data/Actor_20\03-01-04-02-02-02-20.wav,3,1,4,2,2,2,20,female,sad
../data/Actor_20\03-01-05-01-01-01-20.wav,3,1,5,1,1,1,20,female,angry
../data/Actor_20\03-01-05-01-01-02-20.wav,3,1,5,1,1,2,20,female,angry
../data/Actor_20\03-01-05-01-02-01-20.wav,3,1,5,1,2,1,20,female,angry
../data/Actor_20\03-01-05-01-02-02-20.wav,3,1,5,1,2,2,20,female,angry
../data/Actor_20\03-01-05-02-01-01-20.wav,3,1,5,2,1,1,20,female,angry
../data/Actor_20\03-01-05-02-01-02-20.wav,3,1,5,2,1,2,20,female,angry
../data/Actor_20\03-01-05-02-02-01-20.wav,3,1,5,2,2,1,20,female,angry
../data/Actor_20\03-01-05-02-02-02-20.wav,3,1,5,2,2,2,20,female,angry
../data/Actor_20\03-01-06-01-01-01-20.wav,3,1,6,1,1,1,20,female,fearful
../data/Actor_20\03-01-06-01-01-02-20.wav,3,1,6,1,1,2,20,female,fearful
../data/Actor_20\03-01-06-01-02-01-20.wav,3,1,6,1,2,1,20,female,fearful
../data/Actor_20\03-01-06-01-02-02-20.wav,3,1,6,1,2,2,20,female,fearful
../data/Actor_20\03-01-06-02-01-01-20.wav,3,1,6,2,1,1,20,female,fearful
../data/Actor_20\03-01-06-02-01-02-20.wav,3,1,6,2,1,2,20,female,fearful
../data/Actor_20\03-01-06-02-02-01-20.wav,3,1,6,2,2,1,20,female,fearful
../data/Actor_20\03-01-06-02-02-02-20.wav,3,1,6,2,2,2,20,female,fearful
../data/Actor_20\03-01-07-01-01-01-20.wav,3,1,7,1,1,1,20,female,disgust
../data/Actor_20\03-01-07-01-01-02-20.wav,3,1,7,1,1,2,20,female,disgust
../data/Actor_20\03-01-07-01-02-01-20.wav,3,1,7,1,2,1,20,female,disgust
../data/Actor_20\03-01-07-01-02-02-20.wav,3,1,7,1,2,2,20,female,disgust
../data/Actor_20\03-01-07-02-01-01-20.wav,3,1,7,2,1,1,20,female,disgust
../data/Actor_20\03-01-07-02-01-02-20.wav,3,1,7,2,1,2,20,female,disgust
../data/Actor_20\03-01-07-02-02-01-20.wav,3,1,7,2,2,1,20,female,disgust
../data/Actor_20\03-01-07-02-02-02-20.wav,3,1,7,2,2,2,20,female,disgust
../data/Actor_20\03-01-08-01-01-01-20.wav,3,1,8,1,1,1,20,female,surprised
../data/Actor_20\03-01-08-01-01-02-20.wav,3,1,8,1,1,2,20,female,surprised
../data/Actor_20\03-01-08-01-02-01-20.wav,3,1,8,1,2,1,20,female,surprised
../data/Actor_20\03-01-08-01-02-02-20.wav,3,1,8,1,2,2,20,female,surprised
../data/Actor_20\03-01-08-02-01-01-20.wav,3,1,8,2,1,1,20,female,surprised
../data/Actor_20\03-01-08-02-01-02-20.wav,3,1,8,2,1,2,20,female,surprised
../data/Actor_20\03-01-08-02-02-01-20.wav,3,1,8,2,2,1,20,female,surprised
../data/Actor_20\03-01-08-02-02-02-20.wav,3,1,8,2,2,2,20,female,surprised
../data/Actor_20\03-02-01-01-01-01-20.wav,3,2,1,1,1,1,20,female,neutral
../data/Actor_20\03-02-01-01-01-02-20.wav,3,2,1,1,1,2,20,female,neutral
../data/Actor_20\03-02-01-01-02-01-20.wav,3,2,1,1,2,1,20,female,neutral
../data/Actor_20\03-02-01-01-02-02-20.wav,3,2,1,1,2,2,20,female,neutral
../data/Actor_20\03-02-02-01-01-01-20.wav,3,2,2,1,1,1,20,female,calm
../data/Actor_20\03-02-02-01-01-02-20.wav,3,2,2,1,1,2,20,female,calm
../data/Actor_20\03-02-02-01-02-01-20.wav,3,2,2,1,2,1,20,female,calm
../data/Actor_20\03-02-02-01-02-02-20.wav,3,2,2,1,2,2,20,female,calm
../data/Actor_20\03-02-02-02-01-01-20.wav,3,2,2,2,1,1,20,female,calm
../data/Actor_20\03-02-02-02-01-02-20.wav,3,2,2,2,1,2,20,female,calm
../data/Actor_20\03-02-02-02-02-01-20.wav,3,2,2,2,2,1,20,female,calm
../data/Actor_20\03-02-02-02-02-02-20.wav,3,2,2,2,2,2,20,female,calm
../data/Actor_20\03-02-03-01-01-01-20.wav,3,2,3,1,1,1,20,female,happy
../data/Actor_20\03-02-03-01-01-02-20.wav,3,2,3,1,1,2,20,female,happy
../data/Actor_20\03-02-03-01-02-01-20.wav,3,2,3,1,2,1,20,female,happy
../data/Actor_20\03-02-03-01-02-02-20.wav,3,2,3,1,2,2,20,female,happy
../data/Actor_20\03-02-03-02-01-01-20.wav,3,2,3,2,1,1,20,female,happy
../data/Actor_20\03-02-03-02-01-02-20.wav,3,2,3,2,1,2,20,female,happy
../data/Actor_20\03-02-03-02-02-01-20.wav,3,2,3,2,2,1,20,female,happy
../data/Actor_20\03-02-03-02-02-02-20.wav,3,2,3,2,2,2,20,female,happy
../data/Actor_20\03-02-04-01-01-01-20.wav,3,2,4,1,1,1,20,female,sad
../data/Actor_20\03-02-04-01-01-02-20.wav,3,2,4,1,1,2,20,female,sad
../data/Actor_20\03-02-04-01-02-01-20.wav,3,2,4,1,2,1,20,female,sad
../data/Actor_20\03-02-04-01-02-02-20.wav,3,2,4,1,2,2,20,female,sad
../data/Actor_20\03-02-04-02-01-01-20.wav,3,2,4,2,1,1,20,female,sad
../data/Actor_20\03-02-04-02-01-02-20.wav,3,2,4,2,1,2,20,female,sad
../data/Actor_20\03-02-04-02-02-01-20.wav,3,2,4,2,2,1,20,female,sad
../data/Actor_20\03-02-04-02-02-02-20.wav,3,2,4,2,2,2,20,female,sad
../data/Actor_20\03-02-05-01-01-01-20.wav,3,2,5,1,1,1,20,female,angry
../data/Actor_20\03-02-05-01-01-02-20.wav,3,2,5,1,1,2,20,female,angry
../data/Actor_20\03-02-05-01-02-01-20.wav,3,2,5,1,2,1,20,female,angry
../data/Actor_20\03-02-05-01-02-02-20.wav,3,2,5,1,2,2,20,female,angry
../data/Actor_20\03-02-05-02-01-01-20.wav,3,2,5,2,1,1,20,female,angry
../data/Actor_20\03-02-05-02-01-02-20.wav,3,2,5,2,1,2,20,female,angry
../data/Actor_20\03-02-05-02-02-01-20.wav,3,2,5,2,2,1,20,female,angry
../data/Actor_20\03-02-05-02-02-02-20.wav,3,2,5,2,2,2,20,female,angry
../data/Actor_20\03-02-06-01-01-01-20.wav,3,2,6,1,1,1,20,female,fearful
../data/Actor_20\03-02-06-01-01-02-20.wav,3,2,6,1,1,2,20,female,fearful
../data/Actor_20\03-02-06-01-02-01-20.wav,3,2,6,1,2,1,20,female,fearful
../data/Actor_20\03-02-06-01-02-02-20.wav,3,2,6,1,2,2,20,female,fearful
../data/Actor_20\03-02-06-02-01-01-20.wav,3,2,6,2,1,1,20,female,fearful
../data/Actor_20\03-02-06-02-01-02-20.wav,3,2,6,2,1,2,20,female,fearful
../data/Actor_20\03-02-06-02-02-01-20.wav,3,2,6,2,2,1,20,female,fearful
../data/Actor_20\03-02-06-02-02-02-20.wav,3,2,6,2,2,2,20,female,fearful
../data/Actor_21\03-01-01-01-01-01-21.wav,3,1,1,1,1,1,21,male,neutral
../data/Actor_21\03-01-01-01-01-02-21.wav,3,1,1,1,1,2,21,male,neutral
../data/Actor_21\03-01-01-01-02-01-21.wav,3,1,1,1,2,1,21,male,neutral
../data/Actor_21\03-01-01-01-02-02-21.wav,3,1,1,1,2,2,21,male,neutral
../data/Actor_21\03-01-02-01-01-01-21.wav,3,1,2,1,1,1,21,male,calm
../data/Actor_21\03-01-02-01-01-02-21.wav,3,1,2,1,1,2,21,male,calm
../data/Actor_21\03-01-02-01-02-01-21.wav,3,1,2,1,2,1,21,male,calm
../data/Actor_21\03-01-02-01-02-02-21.wav,3,1,2,1,2,2,21,male,calm
../data/Actor_21\03-01-02-02-01-01-21.wav,3,1,2,2,1,1,21,male,calm
../data/Actor_21\03-01-02-02-01-02-21.wav,3,1,2,2,1,2,21,male,calm
../data/Actor_21\03-01-02-02-02-01-21.wav,3,1,2,2,2,1,21,male,calm
../data/Actor_21\03-01-02-02-02-02-21.wav,3,1,2,2,2,2,21,male,calm
../data/Actor_21\03-01-03-01-01-01-21.wav,3,1,3,1,1,1,21,male,happy
../data/Actor_21\03-01-03-01-01-02-21.wav,3,1,3,1,1,2,21,male,happy
../data/Actor_21\03-01-03-01-02-01-21.wav,3,1,3,1,2,1,21,male,happy
../data/Actor_21\03-01-03-01-02-02-21.wav,3,1,3,1,2,2,21,male,happy
../data/Actor_21\03-01-03-02-01-01-21.wav,3,1,3,2,1,1,21,male,happy
../data/Actor_21\03-01-03-02-01-02-21.wav,3,1,3,2,1,2,21,male,happy
../data/Actor_21\03-01-03-02-02-01-21.wav,3,1,3,2,2,1,21,male,happy
../data/Actor_21\03-01-03-02-02-02-21.wav,3,1,3,2,2,2,21,male,happy
../data/Actor_21\03-01-04-01-01-01-21.wav,3,1,4,1,1,1,21,male,sad
../data/Actor_21\03-01-04-01-01-02-21.wav,3,1,4,1,1,2,21,male,sad
../data/Actor_21\03-01-04-01-02-01-21.wav,3,1,4,1,2,1,21,male,sad
../data/Actor_21\03-01-04-01-02-02-21.wav,3,1,4,1,2,2,21,male,sad
../data/Actor_21\03-01-04-02-01-01-21.wav,3,1,4,2,1,1,21,male,sad
../data/Actor_21\03-01-04-02-01-02-21.wav,3,1,4,2,1,2,21,male,sad
../data/Actor_21\03-01-04-02-02-01-21.wav,3,1,4,2,2,1,21,male,sad
../data/Actor_21\03-01-04-02-02-02-21.wav,3,1,4,2,2,2,21,male,sad
../data/Actor_21\03-01-05-01-01-01-21.wav,3,1,5,1,1,1,21,male,angry
../data/Actor_21\03-01-05-01-01-02-21.wav,3,1,5,1,1,2,21,male,angry
../data/Actor_21\03-01-05-01-02-01-21.wav,3,1,5,1,2,1,21,male,angry
../data/Actor_21\03-01-05-01-02-02-21.wav,3,1,5,1,2,2,21,male,angry
../data/Actor_21\03-01-05-02-01-01-21.wav,3,1,5,2,1,1,21,male,angry
../data/Actor_21\03-01-05-02-01-02-21.wav,3,1,5,2,1,2,21,male,angry
../data/Actor_21\03-01-05-02-02-01-21.wav,3,1,5,2,2,1,21,male,angry
../data/Actor_21\03-01-05-02-02-02-21.wav,3,1,5,2,2,2,21,male,angry
../data/Actor_21\03-01-06-01-01-01-21.wav,3,1,6,1,1,1,21,male,fearful
../data/Actor_21\03-01-06-01-01-02-21.wav,3,1,6,1,1,2,21,male,fearful
../data/Actor_21\03-01-06-01-02-01-21.wav,3,1,6,1,2,1,21,male,fearful
../data/Actor_21\03-01-06-01-02-02-21.wav,3,1,6,1,2,2,21,male,fearful
../data/Actor_21\03-01-06-02-01-01-21.wav,3,1,6,2,1,1,21,male,fearful
../data/Actor_21\03-01-06-02-01-02-21.wav,3,1,6,2,1,2,21,male,fearful
../data/Actor_21\03-01-06-02-02-01-21.wav,3,1,6,2,2,1,21,male,fearful
../data/Actor_21\03-01-06-02-02-02-21.wav,3,1,6,2,2,2,21,male,fearful
../data/Actor_21\03-01-07-01-01-01-21.wav,3,1,7,1,1,1,21,male,disgust
../data/Actor_21\03-01-07-01-01-02-21.wav,3,1,7,1,1,2,21,male,disgust
../data/Actor_21\03-01-07-01-02-01-21.wav,3,1,7,1,2,1,21,male,disgust
../data/Actor_21\03-01-07-01-02-02-21.wav,3,1,7,1,2,2,21,male,disgust
../data/Actor_21\03-01-07-02-01-01-21.wav,3,1,7,2,1,1,21,male,disgust
../data/Actor_21\03-01-07-02-01-02-21.wav,3,1,7,2,1,2,21,male,disgust
../data/Actor_21\03-01-07-02-02-01-21.wav,3,1,7,2,2,1,21,male,disgust
../data/Actor_21\03-01-07-02-02-02-21.wav,3,1,7,2,2,2,21,male,disgust
../data/Actor_21\03-01-08-01-01-01-21.wav,3,1,8,1,1,1,21,male,surprised
../data/Actor_21\03-01-08-01-01-02-21.wav,3,1,8,1,1,2,21,male,surprised
../data/Actor_21\03-01-08-01-02-01-21.wav,3,1,8,1,2,1,21,male,surprised
../data/Actor_21\03-01-08-01-02-02-21.wav,3,1,8,1,2,2,21,male,surprised
../data/Actor_21\03-01-08-02-01-01-21.wav,3,1,8,2,1,1,21,male,surprised
../data/Actor_21\03-01-08-02-01-02-21.wav,3,1,8,2,1,2,21,male,surprised
../data/Actor_21\03-01-08-02-02-01-21.wav,3,1,8,2,2,1,21,male,surprised
../data/Actor_21\03-01-08-02-02-02-21.wav,3,1,8,2,2,2,21,male,surprised
../data/Actor_21\03-02-01-01-01-01-21.wav,3,2,1,1,1,1,21,male,neutral
../data/Actor_21\03-02-01-01-01-02-21.wav,3,2,1,1,1,2,21,male,neutral
../data/Actor_21\03-02-01-01-02-01-21.wav,3,2,1,1,2,1,21,male,neutral
../data/Actor_21\03-02-01-01-02-02-21.wav,3,2,1,1,2,2,21,male,neutral
../data/Actor_21\03-02-02-01-01-01-21.wav,3,2,2,1,1,1,21,male,calm
../data/Actor_21\03-02-02-01-01-02-21.wav,3,2,2,1,1,2,21,male,calm
../data/Actor_21\03-02-02-01-02-01-21.wav,3,2,2,1,2,1,21,male,calm
../data/Actor_21\03-02-02-01-02-02-21.wav,3,2,2,1,2,2,21,male,calm
../data/Actor_21\03-02-02-02-01-01-21.wav,3,2,2,2,1,1,21,male,calm
../data/Actor_21\03-02-02-02-01-02-21.wav,3,2,2,2,1,2,21,male,calm
../data/Actor_21\03-02-02-02-02-01-21.wav,3,2,2,2,2,1,21,male,calm
../data/Actor_21\03-02-02-02-02-02-21.wav,3,2,2,2,2,2,21,male,calm
../data/Actor_21\03-02-03-01-01-01-21.wav,3,2,3,1,1,1,21,male,happy
../data/Actor_21\03-02-03-01-01-02-21.wav,3,2,3,1,1,2,21,male,happy
../data/Actor_21\03-02-03-01-02-01-21.wav,3,2,3,1,2,1,21,male,happy
../data/Actor_21\03-02-03-01-02-02-21.wav,3,2,3,1,2,2,21,male,happy
../data/Actor_21\03-02-03-02-01-01-21.wav,3,2,3,2,1,1,21,male,happy
../data/Actor_21\03-02-03-02-01-02-21.wav,3,2,3,2,1,2,21,male,happy
../data/Actor_21\03-02-03-02-02-01-21.wav,3,2,3,2,2,1,21,male,happy
../data/Actor_21\03-02-03-02-02-02-21.wav,3,2,3,2,2,2,21,male,happy
../data/Actor_21\03-02-04-01-01-01-21.wav,3,2,4,1,1,1,21,male,sad
../data/Actor_21\03-02-04-01-01-02-21.wav,3,2,4,1,1,2,21,male,sad
../data/Actor_21\03-02-04-01-02-01-21.wav,3,2,4,1,2,1,21,male,sad
../data/Actor_21\03-02-04-01-02-02-21.wav,3,2,4,1,2,2,21,male,sad
../data/Actor_21\03-02-04-02-01-01-21.wav,3,2,4,2,1,1,21,male,sad
../data/Actor_21\03-02-04-02-01-02-21.wav,3,2,4,2,1,2,21,male,sad
../data/Actor_21\03-02-04-02-02-01-21.wav,3,2,4,2,2,1,21,male,sad
../data/Actor_21\03-02-04-02-02-02-21.wav,3,2,4,2,2,2,21,male,sad
../data/Actor_21\03-02-05-01-01-01-21.wav,3,2,5,1,1,1,21,male,angry
../data/Actor_21\03-02-05-01-01-02-21.wav,3,2,5,1,1,2,21,male,angry
../data/Actor_21\03-02-05-01-02-01-21.wav,3,2,5,1,2,1,21,male,angry
../data/Actor_21\03-02-05-01-02-02-21.wav,3,2,5,1,2,2,21,male,angry
../data/Actor_21\03-02-05-02-01-01-21.wav,3,2,5,2,1,1,21,male,angry
../data/Actor_21\03-02-05-02-01-02-21.wav,3,2,5,2,1,2,21,male,angry
../data/Actor_21\03-02-05-02-02-01-21.wav,3,2,5,2,2,1,21,male,angry
../data/Actor_21\03-02-05-02-02-02-21.wav,3,2,5,2,2,2,21,male,angry
../data/Actor_21\03-02-06-01-01-01-21.wav,3,2,6,1,1,1,21,male,fearful
../data/Actor_21\03-02-06-01-01-02-21.wav,3,2,6,1,1,2,21,male,fearful
../data/Actor_21\03-02-06-01-02-01-21.wav,3,2,6,1,2,1,21,male,fearful
../data/Actor_21\03-02-06-01-02-02-21.wav,3,2,6,1,2,2,21,male,fearful
../data/Actor_21\03-02-06-02-01-01-21.wav,3,2,6,2,1,1,21,male,fearful
../data/Actor_21\03-02-06-02-01-02-21.wav,3,2,6,2,1,2,21,male,fearful
../data/Actor_21\03-02-06-02-02-01-21.wav,3,2,6,2,2,1,21,male,fearful
../data/Actor_21\03-02-06-02-02-02-21.wav,3,2,6,2,2,2,21,male,fearful
../data/Actor_22\03-01-01-01-01-01-22.wav,3,1,1,1,1,1,22,female,neutral
../data/Actor_22\03-01-01-01-01-02-22.wav,3,1,1,1,1,2,22,female,neutral
../data/Actor_22\03-01-01-01-02-01-22.wav,3,1,1,1,2,1,22,female,neutral
../data/Actor_22\03-01-01-01-02-02-22.wav,3,1,1,1,2,2,22,female,neutral
../data/Actor_22\03-01-02-01-01-01-22.wav,3,1,2,1,1,1,22,female,calm
../data/Actor_22\03-01-02-01-01-02-22.wav,3,1,2,1,1,2,22,female,calm
../data/Actor_22\03-01-02-01-02-01-22.wav,3,1,2,1,2,1,22,female,calm
../data/Actor_22\03-01-02-01-02-02-22.wav,3,1,2,1,2,2,22,female,calm
../data/Actor_22\03-01-02-02-01-01-22.wav,3,1,2,2,1,1,22,female,calm
